country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","11-11-2025 18:00:00",25.301778,82.996789,OZONE,1,4,3
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","11-11-2025 18:00:00",25.262326,82.995408,NO2,2,2,2
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","11-11-2025 18:00:00",28.5898,77.3101,SO2,23,31,28
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","11-11-2025 18:00:00",28.569230,77.393848,NH3,9,19,16
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","11-11-2025 18:00:00",25.425602,81.917152,PM2.5,41,174,96
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","11-11-2025 18:00:00",22.5448082,88.3403691,NO2,13,26,18
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","11-11-2025 18:00:00",22.5448082,88.3403691,NH3,4,5,4
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","11-11-2025 18:00:00",24.75746,84.366208,CO,100,104,102
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","11-11-2025 18:00:00",24.75746,84.366208,OZONE,1,65,43
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","11-11-2025 18:00:00",25.42742023,86.13886079,NO2,14,25,19
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","11-11-2025 18:00:00",25.42742023,86.13886079,NH3,3,4,4
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","11-11-2025 18:00:00",25.42742023,86.13886079,SO2,36,50,43
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","11-11-2025 18:00:00",25.251013,86.989001,PM10,42,124,99
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","11-11-2025 18:00:00",25.251013,86.989001,NO2,7,9,8
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","11-11-2025 18:00:00",25.265194,87.012947,PM2.5,62,110,78
India,Assam,Silchar,"Tarapur, Silchar - PCBA","11-11-2025 18:00:00",24.82827,92.79525,CO,12,56,40
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","11-11-2025 18:00:00",26.987634,94.636574,NH3,2,5,3
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","11-11-2025 18:00:00",26.146529,87.454184,NH3,11,12,12
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","11-11-2025 18:00:00",25.5626095,84.663264,PM10,28,47,38
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","11-11-2025 18:00:00",25.5626095,84.663264,NH3,1,1,1
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","11-11-2025 18:00:00",25.5626095,84.663264,CO,44,66,55
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","11-11-2025 18:00:00",24.75746,84.366208,PM10,72,151,100
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","11-11-2025 18:00:00",25.204762,85.514960,NH3,3,4,4
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","11-11-2025 18:00:00",25.204762,85.514960,CO,8,8,8
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","11-11-2025 18:00:00",25.567520,83.966379,NH3,3,3,3
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","11-11-2025 18:00:00",25.567520,83.966379,CO,22,28,25
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","11-11-2025 18:00:00",25.7808257,84.7446768,NO2,2,4,2
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","11-11-2025 18:00:00",24.7955,84.9994,NO2,9,9,9
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","11-11-2025 18:00:00",24.792403,84.992416,SO2,11,16,14
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","11-11-2025 18:00:00",13.67,79.35,CO,26,64,37
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","11-11-2025 18:00:00",13.67,79.35,OZONE,15,299,37
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","11-11-2025 18:00:00",16.536107,80.594233,CO,33,41,36
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","11-11-2025 18:00:00",16.509717,80.612222,PM10,60,84,73
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","11-11-2025 18:00:00",16.509717,80.612222,SO2,9,15,12
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","11-11-2025 18:00:00",16.509717,80.612222,CO,30,37,34
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","11-11-2025 18:00:00",16.554731,80.649110,PM10,34,73,52
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","11-11-2025 18:00:00",17.72,83.3,PM10,122,322,153
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","11-11-2025 18:00:00",27.103358,93.679645,NH3,NA,NA,NA
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","11-11-2025 18:00:00",27.103358,93.679645,SO2,7,13,9
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","11-11-2025 18:00:00",27.103358,93.679645,CO,7,30,11
India,Assam,Guwahati,"IITG, Guwahati - PCBA","11-11-2025 18:00:00",26.2028636,91.70046436,PM10,NA,NA,NA
India,Assam,Guwahati,"IITG, Guwahati - PCBA","11-11-2025 18:00:00",26.2028636,91.70046436,NH3,5,5,5
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","11-11-2025 18:00:00",26.63086,84.90051,SO2,2,2,2
India,Bihar,Munger,"Town Hall, Munger - BSPCB","11-11-2025 18:00:00",25.376776,86.471523,PM10,75,133,95
India,Bihar,Munger,"Town Hall, Munger - BSPCB","11-11-2025 18:00:00",25.376776,86.471523,CO,16,37,18
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","11-11-2025 18:00:00",26.11442,85.39813,PM2.5,86,247,154
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","11-11-2025 18:00:00",26.11442,85.39813,CO,33,87,46
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","11-11-2025 18:00:00",25.560083,87.553265,NH3,1,1,1
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","11-11-2025 18:00:00",26.0881305,87.93840336,NH3,3,3,3
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","11-11-2025 18:00:00",26.0881305,87.93840336,OZONE,16,18,17
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","11-11-2025 18:00:00",27.308328,84.531742,NO2,3,11,5
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","11-11-2025 18:00:00",14.675886,77.593027,CO,27,49,33
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","11-11-2025 18:00:00",14.465052,78.824187,NH3,3,4,4
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","11-11-2025 18:00:00",26.446912,91.439057,NO2,8,19,14
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","11-11-2025 18:00:00",26.446912,91.439057,SO2,7,8,8
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","11-11-2025 18:00:00",16.5150833,80.5181667,NH3,1,5,3
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","11-11-2025 18:00:00",26.2271665,84.3570427,NH3,NA,NA,NA
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","11-11-2025 18:00:00",26.2271665,84.3570427,SO2,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","11-11-2025 18:00:00",30.735567,76.775714,PM2.5,37,156,76
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","11-11-2025 18:00:00",30.751462,76.762879,PM10,42,115,78
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","11-11-2025 18:00:00",30.751462,76.762879,SO2,6,15,9
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","11-11-2025 18:00:00",30.719859,76.738637,NO2,20,146,59
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","11-11-2025 18:00:00",30.719859,76.738637,NH3,3,5,4
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","11-11-2025 18:00:00",30.719859,76.738637,SO2,8,32,13
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","11-11-2025 18:00:00",22.126650,83.483212,NO2,3,16,4
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","11-11-2025 18:00:00",22.126650,83.483212,SO2,2,17,9
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","11-11-2025 18:00:00",22.1910172,83.5197009,NO2,NA,NA,NA
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","11-11-2025 18:00:00",22.1910172,83.5197009,CO,8,38,17
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","11-11-2025 18:00:00",21.258815,81.578979,SO2,11,16,13
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","11-11-2025 18:00:00",21.258815,81.578979,OZONE,5,9,7
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","11-11-2025 18:00:00",21.219665,81.630094,SO2,6,8,7
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","11-11-2025 18:00:00",26.11442,85.39813,OZONE,46,211,161
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","11-11-2025 18:00:00",26.1403345,85.3650192,NH3,1,1,1
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","11-11-2025 18:00:00",26.1209,85.3647,SO2,4,9,5
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","11-11-2025 18:00:00",25.592539,85.227158,NO2,7,26,11
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","11-11-2025 18:00:00",25.592539,85.227158,NH3,4,5,5
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","11-11-2025 18:00:00",25.592539,85.227158,OZONE,7,13,10
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","11-11-2025 18:00:00",28.647622,77.3158090,OZONE,15,26,22
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","11-11-2025 18:00:00",28.695381,77.181665,SO2,9,26,15
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","11-11-2025 18:00:00",28.4706914,77.1099364,CO,32,94,45
India,Delhi,Delhi,"Bawana, Delhi - DPCC","11-11-2025 18:00:00",28.776200,77.051074,PM10,197,487,403
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","11-11-2025 18:00:00",28.7256504,77.2011573,PM10,184,497,396
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","11-11-2025 18:00:00",21.237755,81.705301,NH3,2,2,2
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","11-11-2025 18:00:00",21.371751,81.664929,SO2,3,6,4
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","11-11-2025 18:00:00",22.06631475,83.33820077,PM2.5,51,165,80
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","11-11-2025 18:00:00",28.647622,77.3158090,PM10,207,500,430
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","11-11-2025 18:00:00",21.194815,81.314770,NO2,12,94,42
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","11-11-2025 18:00:00",21.194815,81.314770,CO,10,78,15
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","11-11-2025 18:00:00",21.185571,81.343175,SO2,4,12,8
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","11-11-2025 18:00:00",21.224231,81.408350,CO,9,71,15
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","11-11-2025 18:00:00",22.08815,82.13737,NO2,16,28,20
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","11-11-2025 18:00:00",22.118125,83.140608,NO2,13,31,18
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","11-11-2025 18:00:00",22.368195,82.746431,PM10,48,63,62
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","11-11-2025 18:00:00",22.348441,82.549611,PM10,72,73,72
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","11-11-2025 18:00:00",22.126650,83.483212,PM10,22,139,77
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","11-11-2025 18:00:00",25.03280,85.41948,OZONE,31,34,32
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","11-11-2025 18:00:00",25.892357,86.590325,PM10,24,113,58
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","11-11-2025 18:00:00",25.892357,86.590325,OZONE,10,19,14
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","11-11-2025 18:00:00",24.952822,84.002396,PM10,86,300,153
India,Bihar,Patna,"Muradpur, Patna - BSPCB","11-11-2025 18:00:00",25.619651,85.147382,SO2,7,10,9
India,Bihar,Patna,"Samanpura, Patna - BSPCB","11-11-2025 18:00:00",25.596727,85.085624,PM10,177,500,334
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","11-11-2025 18:00:00",28.674045,77.131023,NO2,38,113,75
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","11-11-2025 18:00:00",28.674045,77.131023,NH3,5,7,6
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","11-11-2025 18:00:00",28.674045,77.131023,CO,40,115,56
India,Delhi,Delhi,"Pusa, Delhi - DPCC","11-11-2025 18:00:00",28.639652,77.146275,PM2.5,334,500,435
India,Delhi,Delhi,"Pusa, Delhi - DPCC","11-11-2025 18:00:00",28.639652,77.146275,NO2,83,220,132
India,Delhi,Delhi,"Pusa, Delhi - IMD","11-11-2025 18:00:00",28.636110,77.173332,PM2.5,323,500,435
India,Delhi,Delhi,"Pusa, Delhi - IMD","11-11-2025 18:00:00",28.636110,77.173332,NO2,23,147,88
India,Delhi,Delhi,"Pusa, Delhi - IMD","11-11-2025 18:00:00",28.636110,77.173332,OZONE,20,175,101
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","11-11-2025 18:00:00",28.563262,77.186937,PM2.5,309,500,449
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","11-11-2025 18:00:00",28.563262,77.186937,PM10,187,477,395
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","11-11-2025 18:00:00",28.563262,77.186937,SO2,NA,NA,NA
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","11-11-2025 18:00:00",28.563262,77.186937,CO,18,137,38
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","11-11-2025 18:00:00",28.5512005,77.2735737,PM2.5,351,500,452
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","11-11-2025 18:00:00",28.5512005,77.2735737,PM10,205,496,392
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","11-11-2025 18:00:00",28.5512005,77.2735737,CO,12,115,34
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","11-11-2025 18:00:00",28.656756,77.227234,PM2.5,340,500,450
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","11-11-2025 18:00:00",28.498571,77.264840,PM10,211,459,385
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","11-11-2025 18:00:00",28.498571,77.264840,NO2,80,156,110
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","11-11-2025 18:00:00",28.498571,77.264840,NH3,8,10,9
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","11-11-2025 18:00:00",28.531346,77.190156,NH3,4,6,5
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","11-11-2025 18:00:00",28.672342,77.315260,NH3,10,13,12
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","11-11-2025 18:00:00",28.672342,77.315260,SO2,13,23,18
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","11-11-2025 18:00:00",28.699793,77.165453,PM2.5,316,500,462
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","11-11-2025 18:00:00",28.699793,77.165453,NH3,8,10,9
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","11-11-2025 18:00:00",23.107969,72.574648,SO2,3,21,12
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","11-11-2025 18:00:00",23.107969,72.574648,CO,18,158,29
India,Delhi,Delhi,"Narela, Delhi - DPCC","11-11-2025 18:00:00",28.822836,77.101981,SO2,11,42,25
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","11-11-2025 18:00:00",28.567890,77.250515,OZONE,3,306,191
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","11-11-2025 18:00:00",28.530785,77.271255,NO2,NA,NA,NA
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","11-11-2025 18:00:00",28.530785,77.271255,NH3,NA,NA,NA
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","11-11-2025 18:00:00",28.530785,77.271255,OZONE,11,263,161
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","11-11-2025 18:00:00",28.623763,77.287209,PM2.5,309,500,449
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","11-11-2025 18:00:00",28.623763,77.287209,PM10,228,475,421
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","11-11-2025 18:00:00",28.732820,77.170633,OZONE,7,43,30
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","11-11-2025 18:00:00",28.5918245,77.2273074,PM10,181,428,354
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","11-11-2025 18:00:00",28.5918245,77.2273074,CO,32,84,42
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","11-11-2025 18:00:00",28.611281,77.237738,SO2,18,37,29
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","11-11-2025 18:00:00",28.611281,77.237738,CO,26,117,43
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","11-11-2025 18:00:00",28.5627763,77.1180053,OZONE,2,11,3
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","11-11-2025 18:00:00",28.6811736,77.3025234,SO2,19,40,26
India,Delhi,Delhi,"ITO, Delhi - CPCB","11-11-2025 18:00:00",28.628624,77.241060,PM2.5,98,500,441
India,Delhi,Delhi,"ITO, Delhi - CPCB","11-11-2025 18:00:00",28.628624,77.241060,SO2,1,31,15
India,Delhi,Delhi,"ITO, Delhi - CPCB","11-11-2025 18:00:00",28.628624,77.241060,CO,46,124,73
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","11-11-2025 18:00:00",22.977134,72.553024,OZONE,2,50,30
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","11-11-2025 18:00:00",23.002657,72.591912,NO2,42,50,47
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","11-11-2025 18:00:00",23.016834,72.625775,NH3,2,30,6
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","11-11-2025 18:00:00",28.636429,77.201067,CO,4,100,51
India,Delhi,Delhi,"Mundka, Delhi - DPCC","11-11-2025 18:00:00",28.684678,77.076574,OZONE,2,128,89
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","11-11-2025 18:00:00",28.570173,76.933762,CO,47,103,62
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","11-11-2025 18:00:00",28.710508,77.249485,NO2,27,97,66
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","11-11-2025 18:00:00",28.710508,77.249485,NH3,NA,NA,NA
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","11-11-2025 18:00:00",28.531346,77.190156,NO2,36,71,50
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","11-11-2025 18:00:00",30.379589,76.778328,NH3,8,11,10
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","11-11-2025 18:00:00",28.6701,76.9254,PM10,25,468,308
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","11-11-2025 18:00:00",28.6701,76.9254,SO2,7,7,7
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","11-11-2025 18:00:00",28.3419248,77.319699,PM10,114,129,120
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","11-11-2025 18:00:00",28.3419248,77.319699,NO2,19,21,20
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","11-11-2025 18:00:00",28.3419248,77.319699,SO2,6,11,9
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","11-11-2025 18:00:00",28.3419248,77.319699,OZONE,15,16,15
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","11-11-2025 18:00:00",28.593883,76.270653,PM2.5,290,392,354
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","11-11-2025 18:00:00",28.593883,76.270653,PM10,158,342,257
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","11-11-2025 18:00:00",28.593883,76.270653,NO2,9,22,15
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","11-11-2025 18:00:00",29.966942,76.875879,SO2,9,19,13
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","11-11-2025 18:00:00",29.966942,76.875879,CO,20,68,26
India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB","11-11-2025 18:00:00",27.9002,76.9938,PM2.5,70,201,115
India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB","11-11-2025 18:00:00",27.9002,76.9938,NO2,20,24,21
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","11-11-2025 18:00:00",28.360699,76.936090,PM2.5,104,500,327
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","11-11-2025 18:00:00",28.360699,76.936090,PM10,92,492,242
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","11-11-2025 18:00:00",28.360699,76.936090,NO2,63,77,72
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","11-11-2025 18:00:00",28.360699,76.936090,SO2,10,24,18
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","11-11-2025 18:00:00",28.360699,76.936090,CO,36,103,46
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","11-11-2025 18:00:00",28.060249,76.113115,CO,18,38,28
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","11-11-2025 18:00:00",28.1485564,77.3320667,NO2,23,24,24
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","11-11-2025 18:00:00",28.1485564,77.3320667,CO,28,28,28
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","11-11-2025 18:00:00",28.1485564,77.3320667,OZONE,23,25,24
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","11-11-2025 18:00:00",30.7057778,76.8531805555555,PM2.5,33,161,84
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","11-11-2025 18:00:00",29.432304,76.972765,PM10,29,269,175
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","11-11-2025 18:00:00",29.432304,76.972765,NO2,31,32,31
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","11-11-2025 18:00:00",29.432304,76.972765,NH3,2,3,2
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","11-11-2025 18:00:00",29.432304,76.972765,OZONE,30,30,30
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","11-11-2025 18:00:00",28.52123,76.37138,PM2.5,26,418,342
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","11-11-2025 18:00:00",28.593883,76.270653,OZONE,14,17,15
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","11-11-2025 18:00:00",28.206800,76.799700,NH3,NA,NA,NA
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","11-11-2025 18:00:00",28.39072,77.30059,NH3,10,12,11
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","11-11-2025 18:00:00",28.39072,77.30059,SO2,8,8,8
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","11-11-2025 18:00:00",28.376058,77.315741,NO2,1,67,30
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","11-11-2025 18:00:00",28.376058,77.315741,CO,14,109,31
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","11-11-2025 18:00:00",28.4417,77.3217,NH3,11,12,11
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","11-11-2025 18:00:00",23.076793,72.627874,PM2.5,NA,NA,NA
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","11-11-2025 18:00:00",23.076793,72.627874,PM10,NA,NA,NA
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","11-11-2025 18:00:00",23.076793,72.627874,NH3,NA,NA,NA
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","11-11-2025 18:00:00",21.613267,73.010555,OZONE,40,60,51
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","11-11-2025 18:00:00",23.163798,72.677768,PM2.5,22,146,104
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","11-11-2025 18:00:00",23.163798,72.677768,PM10,114,465,182
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","11-11-2025 18:00:00",23.243639,72.68994,NH3,1,2,1
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","11-11-2025 18:00:00",29.536400,75.015800,OZONE,53,63,58
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","11-11-2025 18:00:00",29.027200,77.062100,PM10,162,417,299
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","11-11-2025 18:00:00",29.027200,77.062100,SO2,6,11,7
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","11-11-2025 18:00:00",30.943887,76.801991,PM2.5,30,300,102
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","11-11-2025 18:00:00",30.943887,76.801991,NO2,18,93,38
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","11-11-2025 18:00:00",29.140560,75.744941,SO2,10,13,11
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","11-11-2025 18:00:00",29.140560,75.744941,CO,42,122,58
